47.22635,31.09723
45.80776,28.99473
45.29332,35.84451
44.48149,34.12973
46.67999,30.34124
49.2322,28.46871
49.03403,27.23135
47.94768,35.44034
44.8456,33.67161
48.57129,25.97255
46.05437,29.28918
47.35688,31.23219
47.00973,34.91843
44.85521,34.87961
45.37733,33.21385
46.23216,29.32385
48.48127,34.24003
48.15536,24.82986
44.69738,33.98696
50.82902,34.95861
48.7805,23.51545
49.81575,24.30328
48.82842,30.03662
48.16156,24.94532
47.25208,34.33557
48.06657,25.70473
49.10307,23.59099
48.22187,37.8798
44.68932,33.70207
48.65557,34.3262
45.30551,33.50004
48.54622,25.74094
47.54366,32.52803
50.04747,23.42189
49.41667,35.53333
48.6152,27.79394
47.01317,29.67094
47.07847,29.85253
47.96821,24.01061
47.08588,29.6476
46.34642,30.57902
49.72252,23.73523
48.1901,25.89593
48.46436,24.94196
50.02314,33.94144
50.24329,24.1423
49.98197,28.29531
46.48818,32.97348
49.52456,25.75491
46.47494,30.56099
50.0617,37.38373
48.8934,22.46121
50.4243,35.47989
47.84531,36.83534
48.08733,30.59032
47.17138,33.93147
50.59333,30.90313
48.14793,26.0973
49.49869,25.61231
47.27572,34.68457
49.79819,33.72013
47.31888,33.29059
48.1573,26.30032
49.01198,31.04659
49.83465,36.33123
48.52652,27.47376
46.60835,30.30578
45.64334,28.83298
45.52175,29.16316
45.13938,34.72291
48.6058,25.84324
50.18693,30.31346
48.4094,27.13221
48.38386,25.51751
48.12278,22.70878
49.53797,35.20182
50.49503,32.71968
48.5311,28.747
48.21571,26.44921
49.83597,35.61223
48.43491,25.84069
48.36417,22.3989
49.8246,30.42523
48.6242,22.2947
45.19769,33.29796
45.2626,35.66506
49.79389,36.01867
45.49523,28.95951
47.95619,32.53938
50.86048,24.15444
48.32472,23.93439
46.185,29.86392
48.39077,39.16284
46.52893,30.64951
45.33625,35.06865
48.3211,39.80302
48.03055,25.72521
48.7501,30.21944
48.32822,30.23619
49.23164,23.64612
49.69512,28.13298
45.04272,34.00312
48.09823,37.36315
50.14317,30.74612
46.82595,32.14239
44.8865,34.1407
48.9552,24.69292
44.82146,33.60452
48.31474,38.27423
46.37836,30.04545
49.01206,28.50044
48.17298,25.89877
48.9036,24.84695
48.77096,24.66449
50.60145,26.18486
49.28166,28.54034
48.01092,23.57168
45.86504,30.09773
48.04474,26.14471
49.15613,23.02837
51.08644,24.52294
48.7155,22.59079
44.69747,33.83007
49.34078,28.71831
48.67397,28.86848
48.91634,23.47386
46.62553,32.72426
48.38641,29.11747
49.99484,31.56281
45.08655,34.38521
49.1549,31.53192
49.07185,29.84459
45.90633,34.18063
47.1464,30.10787
48.94186,34.48601
49.27832,23.50998
45.61865,29.39804
47.6394,30.29025
50.48478,34.96567
48.50915,29.22742
47.3349,31.73802
46.54168,30.02346
47.67612,32.86596
50.11802,30.78141
47.71678,31.4064
47.13985,31.82077
48.07558,30.41274
48.75739,38.96507
50.48432,30.90304
45.794,29.69931
48.78303,38.56332
48.32094,29.15567
48.03876,38.59685
49.6504,29.31739
48.38575,26.09087
47.60179,29.29804
48.53695,28.51295
47.81081,34.74324
48.84586,25.7256
47.25554,35.70836
45.28367,35.15244
47.7712,29.74867
48.86519,25.00385
48.49665,30.94229
47.1828,35.1085
49.36947,29.67789
46.98205,35.42264
50.98916,33.9707
49.09226,37.96081
48.52656,36.07051
44.57922,33.75105
47.82995,36.12973
49.55404,25.59067
48.1211,26.22481
47.99769,23.69904
49.29967,25.68886
48.01592,26.05859
45.03239,33.69588
48.59905,38.58824
45.98633,29.33813
48.66538,29.74482
49.83892,26.4204
45.79197,34.36298
44.74303,33.66812
47.40994,38.02476
48.56667,25.86667
45.83861,29.61123
45.528,34.18315
46.18757,29.14635
49.55883,30.49967
50.37961,25.70843
44.65829,33.80929
45.57142,33.78728
47.01875,33.00243
48.88891,30.6965
50.95783,31.92085
50.83913,33.14374
47.60863,31.38391
45.58174,28.98179
49.03901,28.41956
45.49898,33.69854
48.27437,34.72655
50.9216,34.80029
46.39213,30.6458
49.82426,23.8377
48.46199,25.75439
46.21667,30.26402
47.59015,35.36399
49.78892,23.37218
44.84924,34.97471
48.05557,25.84032
48.65557,32.51558
49.08888,37.48999
49.26171,23.84721
47.37546,30.57588
45.72378,29.44076
48.24555,26.25563
44.9497,34.17924
49.30955,28.47208
48.33192,25.82043
48.38993,22.5494
48.11333,38.4925
48.60403,22.23269
48.15938,25.72144
45.3627,33.49584
48.52638,25.57411
47.18937,31.51772
45.78656,33.54856
45.65212,33.77441
47.89134,30.90553
46.79489,29.98684
49.30098,23.55197
49.40163,31.09557
50.07818,30.9038
47.61585,29.5563
47.17961,30.63545
50.40051,29.52796
49.39251,30.19231
48.51011,25.68101
48.39008,26.40319
49.44199,23.00185
50.07619,36.78852
49.98147,35.75904
47.16105,37.48808
45.02887,35.09174
45.67264,29.1787
48.27943,25.163
48.23912,25.74668
48.82857,24.5255
49.70769,24.19327
46.33129,29.46926
49.75522,27.21229
46.33583,29.98876
47.75038,38.03051
49.27719,38.91673
49.98001,23.55848
47.49653,32.34161
47.26507,36.98016
51.43762,24.43997
48.59427,27.07487
46.28873,29.86709
49.48906,22.96589
49.59709,27.615
45.33721,28.92322
48.76734,28.21519
47.69476,29.31494
47.72783,29.25332
46.57309,32.15001
48.66247,39.48358
48.08333,26.06667
45.70814,34.56238
48.30389,26.55281
45.37062,33.94883
48.56818,38.64352
47.98293,23.90904
48.54006,22.50441
50.66384,32.91867
48.24056,28.28141
48.6577,35.04966
48.88727,24.06164
45.34267,34.92463
51.52387,32.49985
47.94728,23.87433
48.7063,24.42164
49.75621,24.01028
49.99682,36.03464
44.74722,34.53999
44.87185,35.10622
48.20907,34.87585
47.62065,31.53311
44.55041,33.95897
45.81784,33.79482
48.44913,27.41138
50.47438,24.28288
48.04734,33.87237
47.68285,32.36155
45.09456,34.00133
48.61654,29.48911
48.44883,25.55994
48.19071,25.84471
47.07651,32.8197
48.02612,38.77225
48.94707,26.5586
48.60127,31.31292
49.23295,31.88427
48.84974,37.59739
48.69779,38.98133
47.88372,29.344
51.19806,33.60695
48.27781,26.19726
45.72768,33.32165
50.29609,26.86613
48.84123,23.44973
45.72176,33.23689
48.09951,35.51722
50.21041,36.15376
45.07542,33.82084
49.73303,29.66426
49.03717,23.51346
49.22409,23.35245
49.53686,22.96664
44.81686,33.97791
49.42544,25.97598
48.85014,26.20064
46.11313,32.90978
45.34892,33.87669
46.38503,34.54683
48.90932,29.19871
48.14431,30.82103
48.58484,23.6891
48.49947,23.62179
48.32362,35.52612
44.95719,34.11079
44.40646,34.00704
48.55048,25.63242
50.11775,26.11792
48.39552,25.88794
44.56767,33.62245
50.1396,32.12512
49.01291,31.3926
48.78411,28.56359
51.86296,33.4698
47.69805,34.03347
49.95675,23.54408
47.13689,31.62523
49.87574,34.00645
47.38483,30.19065
48.42395,26.29729
47.95711,38.2316
47.6855,33.26147
45.96499,30.0903
45.64627,34.83767
47.16609,31.43171
48.37598,25.75018
48.4262,26.20272
45.14373,35.15509
49.69524,37.17513
46.8625,32.20019
45.55487,29.33354
48.32428,24.97016
48.22842,25.62757
47.98823,29.00876
50.18118,27.06517
45.18748,33.68807
48.51945,27.17144
51.81943,31.94412
49.65296,23.85826
48.39489,37.79102
46.69534,30.18889
47.51979,31.74856
44.93845,35.15834
51.50208,23.93806
48.73562,28.08459
51.57167,34.12167
48.05657,38.43826
46.12657,30.38567
48.86588,38.09779
44.60795,33.52134
46.30452,29.01519
47.9883,25.15545
46.0251,30.36826
46.00055,29.95801
52.18886,34.03613
48.91963,38.13543
45.63937,33.49632
48.45556,27.71635
48.10061,29.0646
47.00502,30.76252
48.49701,27.29124
48.66972,38.75028
50.25482,33.34602
45.24676,35.565
50.72627,30.93441
48.32643,39.53366
52.1786,32.58181
49.59655,33.17943
47.94661,31.06115
47.86737,25.19925
48.49899,27.08969
48.14708,37.30032
50.29712,24.20462
48.05062,30.5251
46.6598,30.28327
47.0787,38.15368
51.64473,31.56497
47.19905,31.85919
48.73784,39.23047
48.1293,30.0833
49.40505,37.05517
49.25481,26.25417
51.33795,26.60191
48.08834,29.44918
46.02056,29.66444
49.51631,23.2006
48.25677,29.98347
45.13424,33.59996
49.14894,35.87374
45.40273,28.8777
48.56734,24.79969
46.01999,29.27624
45.31037,34.6526
48.50197,25.93335
49.96729,31.04069
48.50659,26.07725
48.30953,26.24408
49.38748,23.56344
46.62333,31.36474
44.77331,34.59609
49.72175,29.21874
46.3693,29.7658
49.417,31.92009
45.12369,34.47458
48.48822,26.40104
49.83333,23.9
48.25964,28.93372
49.65306,23.48702
45.78564,33.66093
49.00606,38.38119
49.50323,23.962
47.3954,37.07078
46.93802,35.77566
48.93975,24.15627
48.36465,25.23109
50.91542,25.26906
46.04445,29.89882
49.46368,24.06249
46.85479,30.07091
46.28821,29.79365
47.98437,37.27909
48.24098,31.75845
46.01753,29.1398
48.08331,39.37764
48.17414,25.13305
48.39905,27.00197
49.36899,30.19398
48.48959,39.27881
45.65187,34.11552
48.11439,25.76798
49.99135,33.32626
50.75104,33.47471
45.25647,33.25517
48.48421,27.2141
46.17608,30.4568
48.20829,23.17849
51.2796,27.214
49.41043,24.61103
49.9029,36.48122
45.04296,33.95407
48.35199,37.20602
49.79862,23.53336
50.62308,26.22743
48.33333,25.8
49.563,34.07896
48.65554,25.79109
51.80105,31.08383
48.33902,26.07342
50.27706,23.64617
48.28034,24.9333
48.32936,35.71204
45.77083,33.48777
50.23079,23.62825
51.6683,24.5303
48.14966,38.57619
48.51049,26.26889
49.49982,23.23739
51.62174,24.92427
48.46631,22.59692
49.69055,30.47955
48.32978,26.19039
48.05472,24.20314
51.31143,25.9956
47.81548,33.51015
46.90089,31.98839
47.0002,30.33928
50.49613,29.22911
46.5486,32.92787
50.28249,24.64279
48.85081,24.65603
48.40821,33.70919
45.32347,34.25516
48.10883,29.82747
51.33745,33.87066
47.99343,25.08757
49.71661,23.90698
45.20373,34.97642
50.6097,30.7177
50.59323,32.38761
45.89069,29.30175
50.23606,36.16835
45.23922,34.70217
48.11368,36.37175
45.65597,34.69837
48.0159,38.09979
48.1,26.25
48.72925,33.06617
49.00556,38.29883
47.49339,32.29702
45.11969,35.0596
44.82145,34.67935
47.25614,35.32426
45.60961,29.16376
45.2699,36.33405
47.17704,37.69273
45.69012,29.7974
45.51761,29.60528
45.11201,35.4786
46.73415,36.34599
46.42369,30.61446
50.16273,37.34524
47.67286,31.23443
47.53085,31.32975
46.77968,32.09732
46.73123,35.64082
48.10648,26.03536
47.57194,35.81667
45.77903,33.84649
50.20804,23.54674
48.66832,22.75328
48.68493,24.25158
49.9532,29.45265
48.63328,38.37804
50.18413,27.52817
48.23975,31.40865
49.6427,24.9346
50.25836,27.68809
48.07338,30.12205
48.4862,26.23527
49.58925,34.55367
50.11944,27.50856
47.47865,36.25463
47.98126,36.23446
47.35326,31.52365
46.6541,31.66495
49.91343,36.17511
50.55453,30.64455
49.48508,29.25988
48.54744,25.96418
48.29848,26.62016
49.53131,26.14401
48.13843,22.97304
49.94599,25.31672
49.94611,24.9795
48.57422,35.09702
48.10846,30.88939
46.24692,29.04207
49.2678,25.12766
49.33194,23.25117
44.8354,33.96159
50.00412,25.5093
48.1595,30.59247
45.70109,34.44805
49.71006,23.1329
48.61487,24.52783
44.87156,33.85615
45.39632,28.58239
44.96462,35.24767
46.095,29.7189
49.8832,36.06846
51.60928,23.82079
48.04988,29.04549
50.24388,32.5203
48.16161,29.09932
44.88083,34.20194
48.65899,23.28346
49.17421,36.89548
48.29662,38.87892
48.33809,33.2653
46.9108,30.72167
46.31283,29.95259
45.49776,34.28816
48.46353,36.43061
46.34171,29.56007
46.43382,30.40377
46.96951,30.95914
48.7279,34.62837
49.52782,25.58097
46.44711,28.9701
48.90526,24.30618
50.69378,29.61934
44.84342,33.60921
48.21249,28.88056
48.12918,29.73086
45.71744,33.85596
49.37646,36.21848
45.11207,34.06478
48.62831,38.56205
48.04478,30.84784
51.39287,28.86837
47.05625,37.31193
45.48168,29.04623
48.3479,36.39637
44.92513,34.05753
48.44747,26.65056
50.06739,31.44969
48.43779,38.84384
44.84838,34.31271
49.02512,35.36885
50.02452,35.97871
47.11353,32.1908
49.67053,24.55657
48.53218,30.52091
48.81118,24.19196
48.73494,22.47718
48.58701,26.13817
48.51668,24.88317
48.92301,33.36076
49.60978,38.70107
49.44143,28.45956
47.06411,32.85069
45.96102,29.48856
48.53214,35.86878
47.83015,29.68384
48.39409,26.48164
48.56995,24.41545
46.70538,31.89709
46.33067,34.74855
44.83379,34.08465
50.12305,35.00563
48.57722,39.71693
50.87728,32.64598
48.93883,36.27828
48.67691,32.89802
48.17435,25.64795
48.55786,27.4641
50.17816,28.73384
45.40559,28.66861
49.62826,25.33029
51.3246,28.80351
46.24721,30.43746
48.73792,24.86115
45.74232,34.06607
45.76031,29.15348
50.32942,26.51425
48.25792,26.05186
50.9506,30.88229
46.91842,36.82414
48.13289,30.02816
48.42337,25.70484
49.78949,32.69794
50.75227,26.11907
45.8107,33.97308
45.31659,28.44046
44.44685,33.77588
45.80679,28.90336
47.57613,35.78333
47.65361,34.11488
44.96401,35.35576
49.18594,29.52889
48.05334,26.02699
49.95948,34.60634
48.89917,33.44954
48.65763,22.34183
50.71855,25.81251
47.1724,31.76498
48.23421,30.87285
49.21708,31.2177
51.22266,31.33314
49.96233,24.89336
48.16532,22.96249
47.82811,37.66046
48.67466,33.11761
48.968,32.23968
45.36855,32.76357
45.65531,33.94918
45.36215,36.36803
45.28866,34.13521
45.48612,34.86401
45.23985,33.59405
46.48572,30.74383
46.61472,31.54505
50.10689,30.61848
49.78333,23.86667
48.40063,29.25588
48.69954,25.16901
48.81433,25.59909
51.54628,24.91018
49.90444,24.30523
47.80591,38.02112
44.83087,34.9137
48.5149,33.17133
45.943,28.85947
49.33379,34.31496
50.62754,30.4431
48.22045,25.70484
51.11548,28.05463
47.69057,32.51214
45.1596,34.2327
47.1538,30.39987
47.32167,32.4871
48.44079,22.6229
44.93581,34.02355
47.50499,33.92317
50.72576,24.16265
46.82561,35.75604
48.31661,31.52355
46.35088,34.33245
47.14387,32.76649
48.49285,39.50699
47.19985,31.18437
45.66206,34.387
48.43355,26.98904
45.33425,28.57169
45.44276,33.59795
49.0701,37.69517
47.64773,29.61372
47.16395,30.82627
46.00243,29.61461
45.67576,29.26511
44.99377,33.83525
48.34722,25.8275
50.0703,27.51955
48.21812,26.26766
47.50997,29.52684
49.53316,39.11845
47.54864,32.502
49.83561,36.55704
48.05811,34.60812
45.42198,34.45052
45.35133,34.18371
47.21275,31.80568
47.03498,29.88667
47.05824,32.6733
45.86634,33.89018
48.56125,34.37552
47.97362,35.89806
46.96608,32.3587
45.30855,36.05749
48.62893,35.2589
48.81692,31.64985
45.78007,34.15543
48.02426,31.36147
45.44914,33.09833
50.59412,27.6165
50.20816,28.69285
47.50394,31.42837
45.452,34.60378
46.35851,30.48088
47.11433,32.30029
46.17477,32.31765
48.96351,38.35201
48.63604,36.98582
45.50999,34.39355
48.58321,27.43658
47.10299,29.99224
46.64567,35.02493
47.11389,38.08599
48.96402,39.00559
48.66187,30.80705
45.19904,34.09384
46.22995,34.64576
48.96075,24.33312
52.00683,33.26335
48.36089,32.65469
48.98113,29.82813
49.7199,35.86964
48.56868,32.90431
45.16389,35.25374
47.31268,31.76972
45.35534,28.69719
46.59938,33.22429
46.75966,33.35591
45.91551,29.08101
49.17053,33.75609
45.49965,34.24332
46.58,30.90601
50.69296,28.63446
48.83699,27.27112
48.41667,25.78333
50.93152,31.58282
50.78281,34.78441
51.04801,31.88688
48.1135,38.16064
49.58351,38.16824
48.32055,25.56948
46.84585,34.37489
48.19911,23.44757
45.44789,34.73839
47.56826,34.39126
46.13444,29.90417
47.93038,30.34883
47.75293,32.84704
47.53898,30.76007
47.53673,30.24611
46.37305,29.40531
46.30549,30.33226
45.90706,30.22221
44.96213,33.61061
48.67472,22.38813
50.32863,26.64872
48.33688,26.57635
47.76793,29.3511
48.24767,26.55766
45.6644,29.515
46.54445,30.62921
48.12261,23.77425
48.38809,25.6353
48.97002,28.83781
48.4183,26.92207
48.56101,23.03146
45.44085,34.98584
50.83398,33.87626
50.36114,31.51248
48.43181,26.36724
46.94416,31.55113
48.8151,24.21924
45.27088,34.44898
49.74952,23.92746
45.05285,35.29415
51.20286,29.08228
45.42998,28.44852
48.63659,24.5714
46.3703,29.10606
46.37404,30.33329
46.73591,32.7053
45.44788,35.83528
45.42985,35.8225
49.52659,23.98138
46.97625,31.99296
48.17856,22.70229
45.46586,34.54316
48.71813,27.53084
49.52143,22.9367
45.56347,29.15678
48.44248,22.718
49.79467,23.15077
47.89081,38.06395
49.52754,31.73708
48.47429,26.69337
44.82593,34.80314
49.1552,23.87239
49.09063,25.17149
48.99494,29.80992
46.21653,30.23078
48.34511,39.65244
48.22287,26.02345
48.17537,32.65561
45.00354,34.05634
45.1996,33.22233
47.20405,35.59789
48.1981,26.22843
48.44278,27.79975
50.509,25.61675
49.33691,31.51704
50.4,26.15
48.0775,38.90364
45.23423,33.7015
45.45114,34.67883
49.92974,30.62215
49.66007,30.98225
45.30788,33.03501
46.4681,30.37136
46.25004,33.46561
46.0584,29.39282
49.96464,33.60861
48.5888,22.27502
49.37361,40.14641
48.32731,25.28925
49.39187,25.60685
47.26863,35.22207
45.94961,29.69661
45.52838,34.64058
45.11325,33.61071
47.10757,32.20426
48.56672,27.29662
48.24848,25.85207
48.15612,25.37574
48.1,26.1
48.04001,30.95489
45.0743,34.70672
45.58751,32.84501
50.65431,26.86626
48.05247,25.62208
48.52435,23.50091
48.25318,36.73468
50.63486,35.3134
46.99447,32.10997
49.81861,36.05653
46.37824,29.52021
45.1768,33.9968
48.41,27.26302
51.5217,32.21568
48.60816,26.16657
46.84735,35.38196
48.62047,35.40248
46.95648,37.3933
49.43658,27.40907
45.38597,33.004
45.88389,34.55562
49.42767,23.74948
45.0055,34.25581
45.59555,34.55213
46.41253,30.26717
47.07392,35.14493
45.34205,28.78106
44.50958,34.18817
49.44407,34.87157
45.1133,36.23992
47.44371,30.15011
48.21191,26.29934
49.52285,39.57069
48.68392,24.42583
47.09514,37.54131
47.77597,30.88745
47.94527,37.50544
45.02428,34.61202
47.63088,34.6245
45.19853,36.09144
45.44627,34.29474
47.53625,29.73708
46.09596,30.04941
48.65485,24.37096
48.96391,30.33626
49.97982,35.85835
48.25547,26.58522
44.61356,34.36469
48.46485,25.90726
45.09051,34.849
48.51199,25.64606
44.75888,34.55789
47.6557,35.25733
46.78292,33.44662
46.35638,30.63108
48.42686,26.22601
50.02617,32.72543
48.31667,26.33333
50.77233,29.23833
47.48547,32.73167
48.64694,31.63231
47.68615,32.57261
47.53559,35.90223
46.51553,30.60905
50.06354,36.16564
47.24737,34.93457
45.43473,34.22134
48.79388,26.68908
48.04782,37.92576
50.46408,29.81128
48.11517,26.13016
48.91204,34.91395
45.86312,34.04969
48.29681,26.0433
50.6835,30.39324
49.94691,35.92907
51.22601,24.03727
47.76337,29.48492
46.81048,33.56845
51.76535,25.5142
51.7026,30.65692
49.92243,27.76323
49.25045,30.82782
48.17059,31.10994
45.35492,28.71472
49.83826,24.02324
48.35923,25.78292
48.40507,39.22675
50.75932,25.34244
49.2366,33.90112
48.20224,25.41234
48.20249,26.07742
51.0521,25.40059
47.91344,30.4656
48.56952,39.32857
45.23469,35.72202
51.08203,28.40057
48.44574,38.26153
44.73646,34.40063
50.01413,32.99975
49.29376,27.30208
44.906,34.16414
48.88937,36.31755
48.0571,33.28581
49.8391,38.74098
47.20529,32.39137
45.4745,28.82093
48.36988,23.97141
50.22022,24.84831
48.58434,27.3801
50.36444,33.27153
50.737,24.64944
45.77552,34.24236
47.83387,30.25209
44.47021,34.14272
45.08648,34.31107
49.32711,28.08698
48.49518,23.28237
48.90421,38.44094
48.86912,24.60898
49.22776,29.05669
50.56428,33.79793
48.4458,31.08074
47.73646,29.71521
48.26194,23.38394
46.73156,31.96848
46.67952,29.97231
45.42951,28.41331
49.59358,36.46548
45.67332,29.74444
48.67739,33.93197
48.4085,26.61002
49.3801,27.61889
50.6892,32.32919
46.46771,29.34994
45.46307,29.486
47.32739,33.05024
48.50738,26.75856
45.26844,34.05023
45.25373,35.91969
45.29857,35.77708
48.42944,39.14556
48.9628,31.52575
46.0829,32.52559
48.06667,24.23333
48.2744,24.41559
49.86103,26.09052
48.55173,24.74923
48.68437,29.23636
50.51959,32.58178
48.02239,29.13654
50.45466,30.5238
48.15747,24.28115
47.35914,36.65331
44.629,33.86895
47.7303,29.56181
48.26249,25.17943
46.65299,31.61886
49.13248,26.37088
47.81227,38.28822
47.70963,35.21644
48.45272,23.26166
48.08375,30.34807
47.98522,37.2821
49.71003,37.61581
48.04799,25.78175
47.93591,30.66931
49.98178,36.38283
51.37345,31.64661
50.31424,24.81757
48.54972,27.20394
47.30593,31.01522
46.72193,29.97757
48.3821,28.86766
46.56277,30.79496
47.90572,33.39404
48.18022,25.96726
45.18836,33.80106
47.93785,30.76483
45.70453,34.18782
51.05974,32.10634
46.35744,29.82075
48.37264,26.5479
48.3707,26.44878
51.54775,33.38475
47.94763,30.34701
48.87382,37.90327
51.38495,30.19978
46.9582,31.8103
46.19085,29.89426
48.17234,23.23647
45.53755,28.66618
48.12899,38.02597
48.37438,34.46202
47.07241,31.73318
45.72268,33.93938
48.07709,39.058
48.34135,24.57666
49.0495,38.21893
50.09864,25.72787
49.06253,33.40484
45.22993,33.83239
44.64218,33.7813
48.13954,38.93715
48.98616,37.80307
48.20138,38.79765
45.28676,34.00036
49.91447,24.6134
46.82297,31.39593
46.13153,32.7715
46.11809,29.24581
45.50661,33.26641
48.68542,37.5303
46.62273,30.77148
50.77458,35.25965
46.86308,31.24903
45.95547,33.79261
49.13699,36.3201
44.83259,34.23086
50.06602,35.16275
44.56383,34.28877
48.01865,25.56004
45.50271,34.30134
45.18348,34.95066
49.37511,35.45493
48.00603,37.50968
45.24513,35.80739
45.31572,34.94756
48.31245,39.56284
48.29235,39.73921
45.99103,34.03037
48.28198,37.17585
48.13384,30.32703
45.13432,34.04015
45.05776,34.35631
45.48241,32.9379
48.57459,24.69601
49.65376,26.97211
48.73049,37.58793
46.81038,31.88014
49.43206,25.14547
49.55445,25.34566
49.97231,29.76424
49.21731,33.84888
50.91334,31.1214
48.36774,26.64639
49.63026,37.6775
51.21526,24.70867
47.26759,31.73563
48.2,26.16667
48.28333,26.05
50.48836,30.32957
47.74988,29.53074
46.88586,32.21949
45.50692,28.57438
50.06849,34.74697
45.36584,34.02575
48.2835,26.35822
47.83063,31.15155
48.65456,25.70916
50.87841,26.45192
48.28046,25.6356
48.32051,25.09109
48.75,24.37014
48.33356,24.81845
48.25482,22.45896
51.76877,32.24813
48.33463,25.38912
46.59081,30.76486
49.41822,31.25174
48.22405,25.97186
49.94737,36.03736
50.31723,29.0563
50.95937,28.63855
48.93245,25.17768
51.56638,32.95861
48.15731,23.13769
50.0953,29.53581
50.41661,31.46261
45.50001,33.61192
50.61655,27.16055
44.43149,34.08404
48.01143,25.77249
49.103,25.91164
48.85367,27.80178
48.5277,37.7069
46.81778,35.42424
51.24032,33.20263
47.04619,30.47812
48.00426,30.78659
45.63125,34.47387
49.59701,36.52618
47.6639,38.07753
48.25022,32.20138
46.82095,30.94518
48.19862,25.57956
48.56125,26.9887
49.62785,23.69866
45.32807,33.44992
45.26936,33.29386
50.81667,27.03333
48.52496,25.03712
49.84083,35.30238
45.22682,34.33698
50.58561,26.31601
48.42685,23.69769
46.03323,29.94032
48.41254,26.12462
44.94367,33.78865
48.46936,22.75784
47.90786,30.78891
48.10306,29.12598
50.59488,29.55873
49.88005,36.73723
50.82854,31.50439
48.06085,24.0719
48.50163,27.3686
46.66499,31.20804
49.14936,34.20193
50.46275,30.78369
48.477,25.75195
48.42342,26.25229
48.15918,25.56868
50.74305,25.97628
48.11934,39.4588
48.38732,28.40998
50.58416,30.01134
50.83425,25.45821
48.43867,25.76111
45.20029,34.05069
45.40802,29.03616
48.31969,26.78609
47.00204,32.46997
48.58022,25.657
47.05664,31.85076
48.3746,26.34696
48.54884,34.85387
48.14871,38.36016
45.54503,33.07769
45.22967,35.19987
49.0234,37.93161
48.63751,38.6428
48.50834,32.26618
45.22106,35.84227
45.70537,29.06911
48.59183,28.97923
50.36408,35.1149
45.44445,29.26396
49.53345,22.85312
46.99814,31.76372
48.17193,23.29791
48.1655,26.18714
47.98295,33.0943
47.2678,32.25637
48.81282,29.96885
50.33069,30.46836
48.50555,26.48978
49.21385,25.91964
48.47844,25.98007
49.8517,36.22759
49.78286,33.27184
46.60626,30.58363
51.87096,32.60063
45.75913,29.22759
49.40681,24.3113
49.41835,26.97936
49.5581,27.95682
48.37965,25.14848
46.63695,32.61458
48.35915,26.52994
48.04243,38.14728
49.98081,36.25272
48.24623,25.92636
45.35675,36.47542
48.4664,26.83277
49.28656,35.76153
46.78551,33.35002
46.34881,30.0452
49.7164,28.83858
47.82691,32.83057
46.70538,32.98194
48.37678,35.12398
50.80595,30.13763
48.94563,30.97187
48.47542,34.73631
49.45548,35.13493
48.69075,38.07432
49.64415,30.79614
48.08149,25.84169
48.3242,25.44805
46.77089,31.30912
48.44739,26.51098
48.92016,31.71627
49.75187,31.47003
47.33074,36.69571
50.18643,33.6831
45.51876,29.12375
47.71491,35.52405
46.63995,32.50343
45.81909,29.25891
48.67882,26.58516
47.96289,30.81543
48.98,33.52557
48.18621,29.93142
48.16829,39.16537
47.87528,35.39651
48.23286,25.85035
51.62412,24.95864
47.49629,34.41026
49.03955,32.10174
48.02786,25.89964
